Annotation_id,Claim_topic_id,Evidence_topic_id,Claim_text,Label,Evidence Label,Evidence_text,Article_topic_id,Reason
C_2.1,Claims_Electric_Vehicles_C2.1_32,Evidence_Electric_Vehicles_C2.1_192,"The BDEW energy and water business association criticizes new proposals, stating they will lead to more planning and state control, which they refer to as expensive window-dressing, while a sign for an electric car battery charger is seen painted on the ground of a parking area near a soccer stadium in Wolfsburg, Germany.",N,,,Electric_vehicles_8180,
C_2.1,Claims_Electric_Vehicles_C2.1_33,Evidence_Electric_Vehicles_C2.1_193,Sony and Honda to begin delivering vehicles in 2026,T,,"The Sony-Honda joint venture focused on electric vehicles plans to begin deliveries to the United States and Japan in 2026.Sony Honda Mobility, as it's known, aims to start taking pre-orders for its vehicle in the first half of 2025, and hopes to start sales before the end of that year.",Electric vehicles_8170,"The Sony-Honda joint venture focused on electric vehicles plans to begin deliveries to the United States and Japan in 2026.Sony Honda Mobility, as it's known, aims to start taking pre-orders for its vehicle in the first half of 2025, and hopes to start sales before the end of that year."
C_2.1,Claims_Electric_Vehicles_C2.1_33,Evidence_Electric_Vehicles_C2.1_194,Sony and Honda to begin delivering vehicles in 2026,T,,"For sales, SHM plans to focus on online sales, a statement released Thursday said.",Electric vehicles_8170,
C_2.1,Claims_Electric_Vehicles_C2.1_33,Evidence_Electric_Vehicles_C2.1_195,Sony and Honda to begin delivering vehicles in 2026,T,,"U.S. deliveries are slated to start in the spring of 2026, with deliveries to the Japanese market happening in the latter half of the same year.",Electric vehicles_8170,
C_2.1,Claims_Electric_Vehicles_C2.1_33,Evidence_Electric_Vehicles_C2.1_196,Sony and Honda to begin delivering vehicles in 2026,T,,"In March 2022, the two firms signed a memorandum of understanding centered around a ""strategic alliance"" in the field of mobility.",Electric vehicles_8170,
C_2.1,Claims_Electric_Vehicles_C2.1_33,Evidence_Electric_Vehicles_C2.1_197,Sony and Honda to begin delivering vehicles in 2026,T,,"In April, Honda said it planned to roll out 30 electric vehicle models worldwide by 2030.",Electric vehicles_8170,
C_2.1,Claims_Electric_Vehicles_C2.1_33,Evidence_Electric_Vehicles_C2.1_198,Sony and Honda to begin delivering vehicles in 2026,T,,"Honda's electric vehicle plans put it in competition with firms such as Elon Musk's Tesla as well as companies like Volkswagen, Ford and Stellantis.",Electric vehicles_8170,
C_2.1,Claims_Electric_Vehicles_C2.1_34,Evidence_Electric_Vehicles_C2.1_199,Tesla plans to allow other vehicles to use their superchargers. Just not in the states.,T,,Tesla has the largest infrastructure for charging its electric vehicles on Earth.,Electric vehicles_8181,Tesla has the largest infrastructure for charging its electric vehicles on Earth.
C_2.1,Claims_Electric_Vehicles_C2.1_34,Evidence_Electric_Vehicles_C2.1_200,Tesla plans to allow other vehicles to use their superchargers. Just not in the states.,T,,"Still, the most significant criticism of the Supercharging network is that it is not yet open to owners of all EVs, so you must be a Tesla owner to use it.",Electric vehicles_8181,
C_2.1,Claims_Electric_Vehicles_C2.1_34,Evidence_Electric_Vehicles_C2.1_201,Tesla plans to allow other vehicles to use their superchargers. Just not in the states.,T,,"Tesla reserves its charging infrastructure for its vehicles, which helped the company gain most of the world's EV market share in the push for electrification.",Electric vehicles_8181,
C_2.1,Claims_Electric_Vehicles_C2.1_34,Evidence_Electric_Vehicles_C2.1_202,Tesla plans to allow other vehicles to use their superchargers. Just not in the states.,T,,"Tesla has over 35,000 Superchargers globally.",Electric vehicles_8181,
C_2.1,Claims_Electric_Vehicles_C2.1_34,Evidence_Electric_Vehicles_C2.1_203,Tesla plans to allow other vehicles to use their superchargers. Just not in the states.,T,,"However, as more manufacturers build more electric vehicles, the company realizes there are more EVs, but not necessarily more chargers.",Electric vehicles_8181,
C_2.1,Claims_Electric_Vehicles_C2.1_34,Evidence_Electric_Vehicles_C2.1_204,Tesla plans to allow other vehicles to use their superchargers. Just not in the states.,T,,"In Australia, Tesla is prepared to make its Supercharging network available to more electric vehicles as long as the project was funded by government grants, according to theLudicrous Feed YouTube channel (viaThe Driven).Representatives from Australia's province of New South Wales, located on the country's Southeast side, confirmed that all Tesla Supercharger sites funded under the government's ultra-fast charging grants would be available to all EVs.",Electric vehicles_8181,
C_2.1,Claims_Electric_Vehicles_C2.1_35,Evidence_Electric_Vehicles_C2.1_205,VW now builds their electric cars in the U.S,T,,"The timing couldn't be much better for Volkswagen to start building electric vehicles in its U.S. plant in Chattanooga, Tenn., just as the United States has passed new requirements for EVs to be built in North America, in order to receive the proper share of a federal tax credit of up to $7,500 for buying an electric vehicle.",Electric vehicles_8182,"The timing couldn't be much better for Volkswagen to start building electric vehicles in its U.S. plant in Chattanooga, Tenn., just as the United States has passed new requirements for EVs to be built in North America, in order to receive the proper share of a federal tax credit of up to $7,500 for buying an electric vehicle."
C_2.1,Claims_Electric_Vehicles_C2.1_35,Evidence_Electric_Vehicles_C2.1_206,VW now builds their electric cars in the U.S,T,,"We're excited that model-year 2023 ID.4s are rolling off the production line, in Chattanooga, said Hein Schafer, senior vice president, Product Marketing and Strategy at Volkswagen of America Inc., Herndon, Va.",Electric vehicles_8182,
C_2.1,Claims_Electric_Vehicles_C2.1_35,Evidence_Electric_Vehicles_C2.1_207,VW now builds their electric cars in the U.S,T,,"In a webinar hosted by the New York-based International Motor Press Association, Schafer said the new Volkswagen ID.4 electric crossover vehicle is now the brand's fastest-selling model in the U.S. lineup, with 30,000 advance reservations.",Electric vehicles_8182,
C_2.1,Claims_Electric_Vehicles_C2.1_35,Evidence_Electric_Vehicles_C2.1_208,VW now builds their electric cars in the U.S,T,,"Moving EV production to Chattanooga was part of an $800 million additional investment in the U.S. market, VW said.",Electric vehicles_8182,
C_2.1,Claims_Electric_Vehicles_C2.1_35,Evidence_Electric_Vehicles_C2.1_209,VW now builds their electric cars in the U.S,T,,"Hein Schafer, senior vice president, Product Marketing and Strategy, Volkswagen of AmericaPresumably, the decisions that led to producing electric Volkswagens in the United States were set in motion years ago, but it's great optics for Volkswagen to roll out the new, U.S.-built model so soon after the U.S. Inflation Reduction Act took effect Aug. 16.VW's announcement of the start of U.S. production will be one among many, as other import brands do what they can to speed up existing plans to shift EV production to North America.",Electric vehicles_8182,
C_2.1,Claims_Electric_Vehicles_C2.1_35,Evidence_Electric_Vehicles_C2.1_210,VW now builds their electric cars in the U.S,T,,"Congress also passed new, phased-in requirements for where auto manufacturers source content for EV batteries, such as lithium, with an eye towards reducing reliance on China.",Electric vehicles_8182,
C_2.1,Claims_Electric_Vehicles_C2.1_36,Evidence_Electric_Vehicles_C2.1_211,Electric Cars aren't the only low-carbon transport option,T,,"It's just a 4-mile ride, but some were shocked that she would ride an e-bike a week before her due date.",Electric vehicles_8138,"It's just a 4-mile ride, but some were shocked that she would ride an e-bike a week before her due date."
C_2.1,Claims_Electric_Vehicles_C2.1_36,Evidence_Electric_Vehicles_C2.1_212,Electric Cars aren't the only low-carbon transport option,T,,"But she claimed it was much easier than walking, you could park a bike much closer to the hospital than you could park a car, and it's free.",Electric vehicles_8138,
C_2.1,Claims_Electric_Vehicles_C2.1_36,Evidence_Electric_Vehicles_C2.1_213,Electric Cars aren't the only low-carbon transport option,T,,"In the Canadian healthcare system, overpriced hospital parking is often the most expensive part of having a child",Electric vehicles_8138,
